lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,mmW_rate_1,mmW_rate_2,users_not_bb,mmW_rate_1_small,mmW_rate_2_small,users_not_bb_small
25,250,400,100.000000,400000000.000000,10.000000,0.100000,3774059351.0171527862548828,5357971737.7412319183349609,7.5862068965517242,0.0000000000000000,0.0000000000000000,6.8965517241379306
