UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_mmW
1,25,20,400,1000,364226147.2734469771385193,323418629.1734815239906311,8196034045.8213129043579102
