UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_mmW
1,25,10,400,1000,389980946.1795143485069275,292978959.4047147035598755,9068633727.1399230957031250
