UE idx,lambdaBS,lambdaUE,numBlockers,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,200,400,2.671332e+08,266651735.4304903745651245,239404722.8832322955131531,238603866.7737084627151489,444617268.2402709722518921
