UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_mmW
1,25,30,400,1000,356507527.6434229016304016,279313750.2060095667839050,7531240722.5167436599731445
