lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,mmW_rate_1,mmW_rate_2,users_not_bb,mmW_rate_1_small,mmW_rate_2_small,users_not_bb_small
25,250,400,100.000000,400000000.000000,10.000000,0.100000,5186188454.2340183258056641,4886146534.2246265411376953,8.2278481012658222,2454060001.9938406944274902,2090808036.0440118312835693,24.6835443037974684
