UE idx,lambdaBS,lambdaUE,numBlockers,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,2.720982e+08,272041841.3614532351493835,266773989.6255805790424347,265241744.9854408204555511,532390798.7201474905014038
