UE idx,lambdaBS,lambdaUE,numBlockers,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,220,400,2.861350e+08,285552386.2828238606452942,268443692.6732483506202698,267302074.0113421082496643,1493551040.6815826892852783
