UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_mmW
1,25,40,400,1000,339525054.0424836277961731,261994598.2986004948616028,9371688780.3335418701171875
