UE idx,lambdaBS,lambdaUE,numBlockers,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,2.769119e+08,277284512.4692369699478149,257136257.5857287645339966,257425824.9734905660152435,2093301525.0966744422912598
