UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_mmW
1,25,30,400,1000,336305493.3671575784683228,263936991.9322483539581299,7319397103.6761226654052734
