UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,1,192793384.5706358850002289,301253692.7124178409576416,144441741.9331709444522858,218257435.5524384677410126,32574517.8169222176074982
