UE idx,lambdaBS,lambdaUE,numBlockers,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,210,400,2.700508e+08,269149490.4118634462356567,259490164.7434618473052979,258341095.2647031843662262,589916937.4983804225921631
