lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,mmW_rate_1,mmW_rate_2,users_not_bb,mmW_rate_1_small,mmW_rate_2_small,users_not_bb_small
25,250,400,100.000000,100000000.000000,10.000000,0.100000,583888828.6422708034515381,689663292.7042528390884399,9.2592592592592595,154578045.1338560879230499,146062802.2494801580905914,4.3209876543209873
