UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_mmW
1,25,50,400,1000,315872747.1915121078491211,267528727.8483265042304993,6829483405.2745294570922852
