lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,lb_rate_before_handoff,scs_1,scs_2,mmW_rate_1,mmW_rate_2,users_not_bb
25,1000,400,40.000000,400000000.000000,10.000000,0.100000,0.7714931879488525,54633429.6313703954219818,45366570.3686296045780182,1461138000.0276529788970947,3887526361.5657358169555664,3.3771106941838651
