lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,lb_rate_before_handoff,scs_1,scs_2,mmW_rate_1,mmW_rate_2,users_not_bb
25,1000,400,80.000000,400000000.000000,10.000000,0.100000,0.6708160263791704,47824740.8772898241877556,52175259.1227101758122444,1248447332.4194004535675049,1696805294.8820981979370117,3.5947712418300655
