lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,mmW_rate_1,mmW_rate_2,users_not_bb,mmW_rate_1_small,mmW_rate_2_small,users_not_bb_small
25,250,400,100.000000,400000000.000000,10.000000,0.100000,553913620.9193097352981567,499451090.2239124774932861,7.5000000000000000,185292967.8847177028656006,201797914.6341138780117035,0.6250000000000000
