UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,10,267548026.1495225727558136,267836007.4667505323886871,263009572.2466395497322083,262826393.3007726669311523,1830542887.7391469478607178
