lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,lb_rate_before_handoff,scs_1,scs_2,mmW_rate_1,mmW_rate_2,users_not_bb
25,1000,400,40.000000,400000000.000000,1.000000,0.100000,0.5732819957308187,38948021.6357011720538139,61051978.3642988279461861,949823702.5739203691482544,667983658.3841784000396729,5.9590316573556796
