UE idx,lambdaBS,lambdaUE,numBlockers,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,2.602210e+08,260412939.7269001603126526,210652173.9760213196277618,209800510.3769043982028961,1226214822.3576517105102539
