lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,lb_rate_before_handoff,scs_1,scs_2,mmW_rate_1,mmW_rate_2,users_not_bb
25,1000,400,20.000000,400000000.000000,100.000000,0.100000,0.4461566264057066,21552212.9930819123983383,78447787.0069180876016617,1300118371.2656588554382324,1287465747.6964137554168701,8.7947882736156355
