UE idx,lambdaBS,lambdaUE,numBlockers,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,210,400,2.942738e+08,294056568.8563458919525146,253513616.0054537057876587,253100393.8449143767356873,129995683.2964017391204834
