UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_mmW
1,25,40,400,1000,325656596.7626159191131592,255037276.6254960894584656,9554874382.3992099761962891
