UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,100,183661826.8152543604373932,276198622.1394494175910950,138642813.9547753036022186,100957792.3211185485124588,949285796.9242565631866455
