lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,mmW_rate_1,mmW_rate_2,users_not_bb,mmW_rate_1_small,mmW_rate_2_small,users_not_bb_small
25,250,400,100.000000,100000000.000000,10.000000,0.100000,632031264.3901785612106323,741981264.9705109596252441,7.8947368421052628,0.0000000000000000,0.0000000000000000,0.0000000000000000
