UE idx,lambdaBS,lambdaUE,numBlockers,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,250,400,2.299312e+08,228704885.0821207463741302,210767479.2499078214168549,208871660.5515182018280029,2447138091.9566311836242676
