lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,mmW_rate_1,mmW_rate_2,users_not_bb,mmW_rate_1_small,mmW_rate_2_small,users_not_bb_small
25,250,400,100.000000,400000000.000000,10.000000,0.100000,3036264466.1519393920898438,2639336722.0381145477294922,7.4324324324324325,477973645.5677970051765442,305373334.9889704585075378,12.8378378378378386
