lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,lb_rate_before_handoff,scs_1,scs_2,mmW_rate_1,mmW_rate_2,users_not_bb
25,1000,400,40.000000,400000000.000000,100.000000,0.100000,0.5126318143104192,31724877.3428523540496826,68275122.6571476459503174,1888002863.8283386230468750,2161457874.0182662010192871,7.3333333333333330
