UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,100,182592557.9267182052135468,279998847.0060265660285950,180348435.5408383309841156,145086800.5345521867275238,1896630916.5437631607055664
