UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,10,180006310.1149116158485413,276777584.9621250629425049,145974625.4425362646579742,157225416.9573381543159485,2249103949.4616332054138184
