UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,10000,179854938.4961182177066803,175180740.5780811607837677,296330585.7284561991691589,293840642.5262389183044434,1527213969.6616032123565674
