lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,mmW_rate_1,mmW_rate_2,users_not_bb,mmW_rate_1_small,mmW_rate_2_small,users_not_bb_small
25,250,400,100.000000,100000000.000000,10.000000,0.100000,727631419.8703202009201050,619507081.7063701152801514,6.7114093959731544,0.0000000000000000,0.0000000000000000,1.3422818791946309
