UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_mmW
1,25,20,400,1000,359593813.9104887843132019,318143592.0027759671211243,7066770130.0272541046142578
