lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,mmW_rate_1,mmW_rate_2,users_not_bb,mmW_rate_1_small,mmW_rate_2_small,users_not_bb_small
25,250,400,100.000000,400000000.000000,10.000000,0.100000,1304495016.9895341396331787,1412209213.8389766216278076,9.6551724137931032,205888944.8223504126071930,265271488.4123992025852203,2.0689655172413794
