UE idx,lambdaBS,lambdaUE,numBlockers,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,250,400,2.659035e+08,265502859.4006817638874054,257629859.4465784132480621,256665362.7452921569347382,473961508.1544896364212036
