lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,lb_rate_before_handoff,scs_1,scs_2,mmW_rate_1,mmW_rate_2,users_not_bb
25,1000,400,80.000000,400000000.000000,10.000000,0.100000,0.7389686191366497,52636689.7137105390429497,47363310.2862894609570503,2082812838.3749547004699707,1961300334.6834156513214111,4.1958041958041958
