UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_mmW
1,25,30,400,1000,333005811.2904848456382751,287259795.0370714664459229,6938829515.3752422332763672
