lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,lb_rate_before_handoff,scs_1,scs_2,mmW_rate_1,mmW_rate_2,users_not_bb
25,1000,400,20.000000,400000000.000000,1.000000,0.100000,0.7236641411943852,51635022.3706903755664825,48364977.6293096244335175,953075066.3556247949600220,1196393127.9174740314483643,3.6269430051813472
