lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,lb_rate_before_handoff,scs_1,scs_2,mmW_rate_1,mmW_rate_2,users_not_bb
25,1000,400,80.000000,400000000.000000,100.000000,0.100000,0.6694703075994958,47719862.1018776893615723,52280137.8981223106384277,1554168698.2731969356536865,2079614074.9728593826293945,3.5947712418300655
