UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_mmW
1,25,30,400,1000,328974097.6272457838058472,274426392.4332452416419983,8339887728.8079433441162109
