UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,100,180780837.3831636607646942,255199588.3511699736118317,189765442.2254496812820435,102039161.5426920354366302,3670103861.3853931427001953
