lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,lb_rate_before_handoff,scs_1,scs_2,mmW_rate_1,mmW_rate_2,users_not_bb
25,1000,400,60.000000,400000000.000000,1.000000,0.100000,0.6291361838723173,44368165.5940119549632072,55631834.4059880450367928,585652085.7600830793380737,1768471642.9511783123016357,3.8205980066445182
