lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,lb_rate_before_handoff,scs_1,scs_2,mmW_rate_1,mmW_rate_2,users_not_bb
25,1000,400,60.000000,400000000.000000,1.000000,0.100000,0.6741143594244967,48080026.0212820321321487,51919973.9787179678678513,1273842455.4193599224090576,1247938606.2090449333190918,3.9182282793867120
