UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_mmW
1,25,20,400,1000,357782398.5860055685043335,313267519.5963265895843506,7200459183.4801216125488281
