UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,1,173112304.0596161782741547,264407926.5408406853675842,123072025.8986549824476242,102125602.1306865066289902,2131781487.5863308906555176
