UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_mmW
1,25,30,400,1000,351113499.5473225116729736,291595010.4621072411537170,7438286604.0618352890014648
