lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,lb_rate_before_handoff,scs_1,scs_2,mmW_rate_1,mmW_rate_2,users_not_bb
25,1000,400,20.000000,400000000.000000,100.000000,0.100000,0.7690507706834571,54489350.5939855873584747,45510649.4060144126415253,3699897234.1257009506225586,3505629854.5069622993469238,2.9668411867364748
