UE idx,lambdaBS,lambdaUE,numBlockers,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,250,400,2.616893e+08,261346661.5291455388069153,239958277.4898738265037537,239369731.3341733217239380,948364289.5761147737503052
