lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,lb_rate_before_handoff,scs_1,scs_2,mmW_rate_1,mmW_rate_2,users_not_bb
25,1000,400,60.000000,400000000.000000,100.000000,0.100000,0.6584819326560714,46847440.6597262099385262,53152559.3402737900614738,1823569753.5341088771820068,1731432664.6252379417419434,4.2833607907742994
