UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_mmW
1,25,10,400,1000,383669455.6193832755088806,307814454.0754033923149109,8573393317.2465972900390625
