UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,100,193704166.6681492328643799,219088230.9459080994129181,154176322.5488375723361969,38767515.1174964755773544,3760735142.9880623817443848
