UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_mmW
1,25,20,400,1000,371455144.5746978521347046,309779681.8978129029273987,7120529775.8542280197143555
