UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_mmW
1,25,40,400,1000,325395045.4149779081344604,256452130.9754074513912201,8442434817.3500595092773438
