UE idx,lambdaBS,lambdaUE,numBlockers,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,210,400,2.444839e+08,243846662.7672747373580933,230710332.4639813303947449,229946712.7820781171321869,784589440.2479718923568726
