lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,lb_rate_before_handoff,scs_1,scs_2,mmW_rate_1,mmW_rate_2,users_not_bb
25,1000,400,20.000000,400000000.000000,10.000000,0.100000,0.7030314216724185,50215596.4569270014762878,49784403.5430729985237122,1737298682.5152611732482910,1484958155.7745196819305420,3.3043478260869565
