UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,1,188575453.4599466919898987,279473923.7779967188835144,137237960.6361185908317566,166422103.4571425616741180,327762335.3093035221099854
