UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_mmW
1,25,10,400,1000,387447396.4776756763458252,350305103.6736634373664856,9075570890.6897315979003906
