UE idx,lambdaBS,lambdaUE,numBlockers,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,230,400,2.834314e+08,282932291.2566466331481934,283915363.2683218717575073,283261692.1029449105262756,486589345.3511349558830261
