UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,10000,164004006.4443310201168060,232054346.4180716276168823,273328754.3856053352355957,391152454.8508998751640320,245571119.1548832654953003
