UE idx,lambdaBS,lambdaUE,numBlockers,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,200,400,2.801849e+08,281104427.2197586297988892,275684995.7933750152587891,275667119.5135393142700195,2082995121.2806723117828369
