UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,100,174663825.0100681185722351,264983745.2478516399860382,170425694.5815591514110565,174173273.9150628745555878,2136226431.6336576938629150
