lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,lb_rate_before_handoff,scs_1,scs_2,mmW_rate_1,mmW_rate_2,users_not_bb
25,1000,400,60.000000,400000000.000000,1.000000,0.100000,0.8367641338996327,58172203.3939397484064102,41827796.6060602515935898,199885272.3329988420009613,737811145.4330329895019531,2.7027027027027026
