UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,10000,180508954.1807276308536530,284496106.6434234976768494,260027480.0916681289672852,90658177.1812548488378525,2144818376.5229439735412598
